ID,Fold 1,Fold 2,Fold 3,Fold 4,Fold 5,Fold 6,Fold 7,Fold 8,Fold 9,Fold 10
565608,1,0,1,1,1,1,1,1,1,1
565609,1,1,1,1,1,1,1,1,1,0
566036,1,1,1,1,1,1,1,1,1,0
566322,1,1,1,1,0,1,1,1,1,1
566346,1,1,1,0,1,1,1,1,1,1
566524,1,1,1,1,1,1,1,0,1,1
567162,1,1,1,0,1,1,1,1,1,1
567182,1,1,1,1,1,0,1,1,1,1
567559,1,0,1,1,1,1,1,1,1,1
568002,0,1,1,1,1,1,1,1,1,1
568209,1,1,1,1,1,1,0,1,1,1
568236,1,1,0,1,1,1,1,1,1,1
568542,1,1,1,0,1,1,1,1,1,1
568633,1,1,0,1,1,1,1,1,1,1
568929,1,1,0,1,1,1,1,1,1,1
569632,1,1,1,1,1,1,1,0,1,1
569769,0,1,1,1,1,1,1,1,1,1
570030,0,1,1,1,1,1,1,1,1,1
570033,1,1,1,1,1,1,1,1,0,1
570130,1,1,1,1,1,1,1,0,1,1
570555,1,1,1,1,1,1,1,0,1,1
570624,0,1,1,1,1,1,1,1,1,1
570726,1,1,0,1,1,1,1,1,1,1
571054,1,1,1,0,1,1,1,1,1,1
571056,1,1,1,1,1,1,1,0,1,1
571111,1,1,1,1,0,1,1,1,1,1
571597,1,1,1,1,1,1,1,1,1,0
571704,1,1,1,1,0,1,1,1,1,1
572212,1,1,1,1,0,1,1,1,1,1
572292,1,0,1,1,1,1,1,1,1,1
572362,1,1,1,1,1,1,0,1,1,1
572399,1,1,1,1,0,1,1,1,1,1
572552,0,1,1,1,1,1,1,1,1,1
572708,1,1,1,1,1,1,1,1,1,0
572711,1,1,1,1,1,1,1,1,0,1
573051,1,1,1,0,1,1,1,1,1,1
573587,1,1,1,1,1,0,1,1,1,1
573623,1,1,1,1,1,0,1,1,1,1
573829,1,1,1,0,1,1,1,1,1,1
574031,1,1,1,1,1,1,1,1,0,1
574122,1,1,1,1,0,1,1,1,1,1
574125,1,1,1,1,1,1,0,1,1,1
574225,1,1,1,1,1,1,0,1,1,1
574277,1,1,1,0,1,1,1,1,1,1
574321,0,1,1,1,1,1,1,1,1,1
574365,1,1,1,1,1,1,1,1,1,0
574978,1,1,1,1,1,1,1,1,1,0
575135,1,1,1,1,1,0,1,1,1,1
575335,1,1,1,1,1,0,1,1,1,1
575434,0,1,1,1,1,1,1,1,1,1
575494,1,0,1,1,1,1,1,1,1,1
575688,1,1,0,1,1,1,1,1,1,1
575829,1,1,1,1,1,1,0,1,1,1
575876,0,1,1,1,1,1,1,1,1,1
575886,1,1,0,1,1,1,1,1,1,1
575994,1,1,1,1,1,0,1,1,1,1
576498,1,1,1,1,1,1,1,1,1,0
576631,1,1,1,1,1,1,1,0,1,1
576689,1,1,1,1,0,1,1,1,1,1
576760,1,1,1,1,1,1,1,1,0,1
576868,1,1,1,0,1,1,1,1,1,1
576893,1,1,1,1,1,1,1,1,1,0
576926,1,1,1,1,1,1,0,1,1,1
577197,1,1,1,1,0,1,1,1,1,1
577475,1,1,1,1,1,1,1,1,1,0
578279,1,1,1,0,1,1,1,1,1,1
578531,1,1,0,1,1,1,1,1,1,1
578825,1,1,1,1,1,1,1,0,1,1
579912,1,1,1,1,0,1,1,1,1,1
580218,1,1,0,1,1,1,1,1,1,1
580244,0,1,1,1,1,1,1,1,1,1
580392,1,1,1,1,0,1,1,1,1,1
580408,1,1,1,1,1,1,1,1,1,0
580678,1,1,1,1,1,1,1,0,1,1
581993,1,1,0,1,1,1,1,1,1,1
582046,1,1,1,1,1,1,1,1,1,0
582173,1,1,1,1,1,1,1,1,1,0
582546,1,1,1,0,1,1,1,1,1,1
582770,1,1,1,1,1,1,1,1,0,1
583159,1,1,1,1,1,0,1,1,1,1
583345,1,1,1,0,1,1,1,1,1,1
583363,1,1,1,1,1,1,0,1,1,1
583486,1,1,1,0,1,1,1,1,1,1
583966,1,1,1,1,0,1,1,1,1,1
584275,1,1,0,1,1,1,1,1,1,1
584456,1,1,1,1,1,1,0,1,1,1
584851,1,1,1,1,1,1,0,1,1,1
584852,1,1,1,1,1,1,1,0,1,1
584869,1,1,1,1,1,1,1,1,1,0
584993,1,1,0,1,1,1,1,1,1,1
584995,1,0,1,1,1,1,1,1,1,1
585038,1,1,1,1,1,1,1,1,1,0
585289,1,1,1,1,1,1,1,0,1,1
585326,1,1,0,1,1,1,1,1,1,1
585719,1,0,1,1,1,1,1,1,1,1
586244,0,1,1,1,1,1,1,1,1,1
586368,1,1,1,1,1,1,1,1,1,0
586664,0,1,1,1,1,1,1,1,1,1
586872,1,1,0,1,1,1,1,1,1,1
587156,1,1,1,1,1,1,1,0,1,1
587222,1,1,1,1,1,0,1,1,1,1
587449,1,1,1,1,1,1,1,1,0,1
587500,0,1,1,1,1,1,1,1,1,1
587505,1,1,1,1,1,1,0,1,1,1
587537,1,1,1,0,1,1,1,1,1,1
587616,1,1,1,1,1,1,1,0,1,1
587656,1,1,1,1,1,0,1,1,1,1
587810,1,1,1,1,1,1,1,1,0,1
588264,1,1,1,1,1,1,1,0,1,1
588357,0,1,1,1,1,1,1,1,1,1
588926,1,1,1,1,1,1,0,1,1,1
589401,1,1,1,1,1,1,0,1,1,1
589824,0,1,1,1,1,1,1,1,1,1
590722,1,1,1,1,1,1,1,0,1,1
590976,1,1,1,1,1,0,1,1,1,1
591456,0,1,1,1,1,1,1,1,1,1
591585,1,1,0,1,1,1,1,1,1,1
591828,1,1,1,1,1,1,1,1,1,0
592004,0,1,1,1,1,1,1,1,1,1
592449,1,1,1,1,1,1,1,1,1,0
592806,1,0,1,1,1,1,1,1,1,1
592854,1,1,1,1,1,0,1,1,1,1
592867,1,1,1,1,1,1,1,1,0,1
593609,1,1,1,1,1,1,0,1,1,1
594548,1,1,1,1,0,1,1,1,1,1
594924,1,1,0,1,1,1,1,1,1,1
595185,0,1,1,1,1,1,1,1,1,1
595216,1,1,1,1,0,1,1,1,1,1
595378,1,1,1,1,1,0,1,1,1,1
595655,1,1,1,1,1,1,1,1,0,1
595702,1,1,1,1,1,1,1,1,1,0
596324,1,1,1,1,1,0,1,1,1,1
596565,1,1,1,1,1,1,0,1,1,1
596718,1,1,1,1,1,1,1,0,1,1
596854,0,1,1,1,1,1,1,1,1,1
596972,1,0,1,1,1,1,1,1,1,1
597430,1,1,0,1,1,1,1,1,1,1
597511,1,1,0,1,1,1,1,1,1,1
597753,0,1,1,1,1,1,1,1,1,1
597876,1,1,1,0,1,1,1,1,1,1
598310,1,1,1,1,0,1,1,1,1,1
598446,1,1,1,1,1,1,1,1,1,0
598468,0,1,1,1,1,1,1,1,1,1
598862,1,1,1,1,1,1,1,1,0,1
598863,1,1,1,1,1,1,1,0,1,1
598950,1,1,1,1,1,1,1,1,0,1
599327,1,0,1,1,1,1,1,1,1,1
599395,0,1,1,1,1,1,1,1,1,1
599514,1,1,1,0,1,1,1,1,1,1
599530,1,1,1,1,1,1,0,1,1,1
599682,1,1,1,0,1,1,1,1,1,1
600151,1,1,1,0,1,1,1,1,1,1
600465,1,1,1,1,1,1,1,0,1,1
600749,1,0,1,1,1,1,1,1,1,1
601086,1,1,1,1,0,1,1,1,1,1
601138,1,0,1,1,1,1,1,1,1,1
601261,1,1,0,1,1,1,1,1,1,1
601295,1,1,1,1,1,1,0,1,1,1
601977,1,1,1,1,1,1,0,1,1,1
602051,1,1,1,1,1,1,0,1,1,1
602826,1,1,0,1,1,1,1,1,1,1
602918,1,1,0,1,1,1,1,1,1,1
603039,1,1,1,0,1,1,1,1,1,1
603099,1,1,1,1,0,1,1,1,1,1
603546,0,1,1,1,1,1,1,1,1,1
603620,1,0,1,1,1,1,1,1,1,1
603631,0,1,1,1,1,1,1,1,1,1
604060,1,1,1,1,0,1,1,1,1,1
604204,1,0,1,1,1,1,1,1,1,1
604243,1,1,1,1,1,1,1,0,1,1
604285,1,1,1,0,1,1,1,1,1,1
604796,1,1,1,1,1,0,1,1,1,1
604822,1,1,1,1,1,1,1,1,1,0
605076,1,1,0,1,1,1,1,1,1,1
605470,1,1,1,1,1,0,1,1,1,1
605579,1,1,0,1,1,1,1,1,1,1
605906,1,1,1,1,1,1,1,1,1,0
606066,1,1,1,1,1,1,1,1,0,1
606464,1,1,1,1,1,1,1,1,0,1
607056,1,1,1,1,0,1,1,1,1,1
607231,1,1,1,1,1,1,1,1,1,0
607296,1,1,1,1,1,1,1,1,0,1
607332,1,1,1,0,1,1,1,1,1,1
607988,1,1,1,0,1,1,1,1,1,1
608117,1,1,1,1,1,1,0,1,1,1
608189,1,1,1,1,0,1,1,1,1,1
608903,1,1,1,1,1,0,1,1,1,1
609141,1,1,1,1,1,1,1,1,0,1
609655,0,1,1,1,1,1,1,1,1,1
610529,0,1,1,1,1,1,1,1,1,1
610854,0,1,1,1,1,1,1,1,1,1
610910,1,1,1,1,1,1,1,1,0,1
611058,1,1,1,1,0,1,1,1,1,1
611093,1,1,1,0,1,1,1,1,1,1
611300,1,1,1,1,1,1,1,1,0,1
611419,1,1,1,1,1,1,1,1,1,0
611825,1,1,1,1,1,1,0,1,1,1
612089,1,1,0,1,1,1,1,1,1,1
612138,1,1,1,1,1,1,0,1,1,1
612232,1,1,1,1,1,1,1,1,0,1
612403,1,1,1,1,1,1,0,1,1,1
612858,1,1,1,1,1,1,0,1,1,1
613394,0,1,1,1,1,1,1,1,1,1
614036,1,1,1,1,1,1,1,0,1,1
614055,0,1,1,1,1,1,1,1,1,1
614148,0,1,1,1,1,1,1,1,1,1
614347,1,1,1,1,1,1,1,0,1,1
614533,1,1,1,1,1,1,1,0,1,1
614558,1,1,1,1,1,1,1,1,1,0
615379,1,1,1,1,1,1,1,0,1,1
616721,1,1,1,1,1,1,0,1,1,1
616991,1,1,1,1,1,1,1,1,0,1
617050,1,1,1,1,1,1,1,1,0,1
617399,1,1,1,1,1,1,1,1,0,1
617903,1,1,1,1,1,1,0,1,1,1
618201,1,1,1,0,1,1,1,1,1,1
618263,1,1,1,1,1,1,1,0,1,1
618711,1,1,1,1,1,1,1,0,1,1
618815,1,1,1,1,1,1,1,0,1,1
618930,1,1,1,0,1,1,1,1,1,1
619140,1,1,1,1,1,1,1,1,0,1
619559,1,0,1,1,1,1,1,1,1,1
619776,1,1,1,1,1,1,0,1,1,1
619906,1,1,1,1,1,0,1,1,1,1
620101,1,1,0,1,1,1,1,1,1,1
620418,1,1,1,1,1,1,0,1,1,1
620493,1,1,1,1,0,1,1,1,1,1
620756,1,1,1,1,1,1,0,1,1,1
621154,1,1,1,1,1,1,1,1,0,1
621239,1,1,1,1,1,1,1,1,0,1
621946,1,0,1,1,1,1,1,1,1,1
622079,1,1,1,1,1,1,1,0,1,1
622411,1,1,1,1,1,1,1,1,1,0
623143,1,1,1,1,1,0,1,1,1,1
623732,1,1,1,1,1,1,1,1,0,1
624215,1,1,1,1,1,1,1,1,0,1
624745,1,1,1,1,1,1,0,1,1,1
624788,1,1,1,1,1,1,0,1,1,1
625547,1,0,1,1,1,1,1,1,1,1
625807,1,1,0,1,1,1,1,1,1,1
625928,1,1,1,1,1,1,0,1,1,1
626709,0,1,1,1,1,1,1,1,1,1
627394,1,1,1,0,1,1,1,1,1,1
627535,1,1,1,1,1,1,1,0,1,1
627733,1,1,1,1,0,1,1,1,1,1
627803,1,0,1,1,1,1,1,1,1,1
628158,1,1,1,1,1,1,1,1,1,0
628417,1,1,1,1,1,1,1,1,1,0
628644,1,1,1,1,1,0,1,1,1,1
629335,1,1,1,1,1,1,0,1,1,1
629346,1,1,1,1,1,0,1,1,1,1
629658,1,1,1,1,1,1,0,1,1,1
629755,1,1,1,1,1,1,1,0,1,1
630188,0,1,1,1,1,1,1,1,1,1
630276,0,1,1,1,1,1,1,1,1,1
630434,1,1,1,1,1,1,1,0,1,1
630927,1,1,1,1,1,1,0,1,1,1
631708,1,0,1,1,1,1,1,1,1,1
632069,1,1,1,0,1,1,1,1,1,1
632114,1,1,1,1,1,0,1,1,1,1
632176,1,1,1,1,1,1,0,1,1,1
632756,1,0,1,1,1,1,1,1,1,1
632896,1,1,1,1,0,1,1,1,1,1
632933,1,1,0,1,1,1,1,1,1,1
632944,1,1,1,1,0,1,1,1,1,1
634398,1,0,1,1,1,1,1,1,1,1
634631,1,1,1,1,1,0,1,1,1,1
634728,0,1,1,1,1,1,1,1,1,1
635875,1,1,1,1,1,1,1,0,1,1
635922,1,1,1,1,1,1,1,0,1,1
635978,1,0,1,1,1,1,1,1,1,1
636013,0,1,1,1,1,1,1,1,1,1
636053,1,1,1,1,1,1,1,1,0,1
636260,1,1,1,1,1,1,1,0,1,1
636789,1,1,0,1,1,1,1,1,1,1
637130,1,1,1,1,1,1,1,1,0,1
637210,1,0,1,1,1,1,1,1,1,1
637246,1,1,1,1,1,1,1,1,0,1
637566,1,1,1,1,1,1,1,1,1,0
637795,1,0,1,1,1,1,1,1,1,1
638062,1,1,1,1,0,1,1,1,1,1
639622,1,0,1,1,1,1,1,1,1,1
640000,1,1,1,1,0,1,1,1,1,1
640420,1,1,1,1,0,1,1,1,1,1
640430,1,1,1,1,1,1,1,1,0,1
640594,1,1,1,1,1,1,1,0,1,1
640936,1,1,1,1,1,1,1,1,0,1
641179,1,1,1,0,1,1,1,1,1,1
641232,1,1,1,1,1,1,0,1,1,1
641249,1,1,1,1,1,1,0,1,1,1
641534,1,1,1,1,1,1,1,0,1,1
641549,1,1,1,1,1,1,0,1,1,1
641779,1,1,1,1,1,1,1,1,1,0
642395,1,1,1,1,1,1,1,1,0,1
642738,1,0,1,1,1,1,1,1,1,1
642971,1,1,0,1,1,1,1,1,1,1
643445,1,1,1,1,1,0,1,1,1,1
643534,1,1,1,0,1,1,1,1,1,1
643597,1,0,1,1,1,1,1,1,1,1
644234,1,1,1,1,1,1,1,1,0,1
644235,1,1,1,0,1,1,1,1,1,1
644896,1,1,1,1,1,1,1,1,0,1
645353,0,1,1,1,1,1,1,1,1,1
645591,1,0,1,1,1,1,1,1,1,1
645644,1,1,1,1,1,1,0,1,1,1
645844,1,1,0,1,1,1,1,1,1,1
646254,1,1,1,1,1,1,1,1,0,1
646556,1,1,1,1,1,1,0,1,1,1
647417,1,0,1,1,1,1,1,1,1,1
647711,1,1,1,0,1,1,1,1,1,1
647817,1,1,1,1,0,1,1,1,1,1
648358,1,1,1,1,1,1,0,1,1,1
648458,1,1,1,1,1,1,1,0,1,1
648559,1,1,1,1,1,1,1,1,1,0
648693,1,1,0,1,1,1,1,1,1,1
649131,1,1,1,1,1,1,1,1,0,1
649267,1,1,1,1,1,0,1,1,1,1
649284,1,1,1,0,1,1,1,1,1,1
649635,1,1,1,1,1,1,1,0,1,1
649914,1,1,1,1,1,1,1,1,1,0
649988,1,1,1,1,1,1,1,0,1,1
650204,1,1,1,1,1,1,1,1,0,1
650245,1,1,1,1,1,1,1,1,1,0
650293,1,1,0,1,1,1,1,1,1,1
650594,1,1,1,1,1,1,1,1,0,1
650685,1,1,0,1,1,1,1,1,1,1
651335,1,1,0,1,1,1,1,1,1,1
651691,1,1,1,1,1,0,1,1,1,1
651872,1,1,1,1,1,1,1,0,1,1
652032,1,1,1,1,1,1,0,1,1,1
652236,1,0,1,1,1,1,1,1,1,1
652520,0,1,1,1,1,1,1,1,1,1
652677,1,0,1,1,1,1,1,1,1,1
652855,1,1,1,1,1,1,1,1,0,1
653556,1,1,0,1,1,1,1,1,1,1
653773,1,1,1,1,1,1,1,1,1,0
654256,1,1,1,1,1,1,1,1,0,1
654262,1,1,1,1,1,1,0,1,1,1
654560,1,1,0,1,1,1,1,1,1,1
655044,1,1,1,0,1,1,1,1,1,1
655492,1,1,1,1,1,1,1,1,0,1
655595,1,1,0,1,1,1,1,1,1,1
655618,1,1,1,1,1,1,1,1,1,0
656123,1,1,1,1,1,1,1,1,1,0
656165,1,1,0,1,1,1,1,1,1,1
656398,0,1,1,1,1,1,1,1,1,1
657068,1,1,1,1,1,0,1,1,1,1
657490,1,1,1,1,1,0,1,1,1,1
657592,1,1,0,1,1,1,1,1,1,1
657688,1,1,0,1,1,1,1,1,1,1
657752,1,1,0,1,1,1,1,1,1,1
657844,0,1,1,1,1,1,1,1,1,1
658890,1,1,1,1,0,1,1,1,1,1
658931,0,1,1,1,1,1,1,1,1,1
658953,1,1,1,1,0,1,1,1,1,1
659141,1,0,1,1,1,1,1,1,1,1
659226,1,1,1,0,1,1,1,1,1,1
659292,1,1,1,0,1,1,1,1,1,1
660025,1,1,1,1,1,1,1,1,0,1
660187,1,1,1,1,1,1,1,1,0,1
660385,1,1,1,0,1,1,1,1,1,1
660984,0,1,1,1,1,1,1,1,1,1
661034,1,1,1,1,1,0,1,1,1,1
661234,1,1,1,1,1,0,1,1,1,1
661734,1,1,1,1,0,1,1,1,1,1
661766,1,1,1,1,1,1,1,1,0,1
662111,1,1,0,1,1,1,1,1,1,1
662301,1,1,1,1,1,0,1,1,1,1
662453,1,1,1,1,1,0,1,1,1,1
662818,0,1,1,1,1,1,1,1,1,1
663105,1,1,0,1,1,1,1,1,1,1
663263,1,1,1,0,1,1,1,1,1,1
663377,1,1,1,1,1,1,1,1,0,1
663507,1,1,1,1,1,1,1,1,1,0
663851,1,1,1,1,1,1,0,1,1,1
664100,1,1,1,1,1,1,0,1,1,1
664201,1,1,1,1,1,1,0,1,1,1
664361,1,1,1,1,1,1,1,0,1,1
664547,1,1,1,1,0,1,1,1,1,1
664569,1,1,0,1,1,1,1,1,1,1
664625,1,1,0,1,1,1,1,1,1,1
665770,0,1,1,1,1,1,1,1,1,1
665802,1,1,1,1,1,0,1,1,1,1
665962,1,1,1,1,1,1,1,1,0,1
666024,1,1,1,1,1,1,1,0,1,1
666521,1,1,1,1,0,1,1,1,1,1
666891,1,1,1,1,1,1,0,1,1,1
667165,1,1,1,1,1,1,1,1,1,0
667259,1,1,0,1,1,1,1,1,1,1
667735,1,1,1,1,0,1,1,1,1,1
667828,1,1,1,1,1,1,1,0,1,1
667953,1,1,1,1,1,1,1,1,0,1
668453,1,1,1,1,0,1,1,1,1,1
668588,1,1,0,1,1,1,1,1,1,1
669330,1,1,1,1,1,1,1,1,1,0
669508,1,1,1,1,1,1,0,1,1,1
669704,0,1,1,1,1,1,1,1,1,1
669713,0,1,1,1,1,1,1,1,1,1
669744,1,1,1,1,1,1,1,1,0,1
670023,1,0,1,1,1,1,1,1,1,1
670181,1,1,1,1,1,1,0,1,1,1
670206,1,1,0,1,1,1,1,1,1,1
670234,1,1,0,1,1,1,1,1,1,1
670311,1,1,1,1,1,1,0,1,1,1
670456,1,1,0,1,1,1,1,1,1,1
670624,1,1,1,1,1,1,1,1,1,0
670668,1,1,1,1,1,1,0,1,1,1
670824,0,1,1,1,1,1,1,1,1,1
671554,0,1,1,1,1,1,1,1,1,1
671885,1,1,1,0,1,1,1,1,1,1
672146,1,1,1,1,0,1,1,1,1,1
672373,1,1,1,0,1,1,1,1,1,1
672470,0,1,1,1,1,1,1,1,1,1
672620,0,1,1,1,1,1,1,1,1,1
672644,1,1,1,1,1,1,1,1,0,1
672810,1,1,1,0,1,1,1,1,1,1
673387,1,1,0,1,1,1,1,1,1,1
673595,1,1,0,1,1,1,1,1,1,1
673627,1,1,1,1,1,1,1,1,0,1
674162,1,1,1,1,1,1,0,1,1,1
674273,1,0,1,1,1,1,1,1,1,1
674289,1,1,0,1,1,1,1,1,1,1
674358,1,1,1,1,1,1,1,0,1,1
674415,1,1,1,1,1,1,1,1,0,1
674668,1,1,1,1,1,1,1,0,1,1
674708,1,1,1,1,1,1,1,1,0,1
674984,1,1,1,1,1,1,0,1,1,1
675262,1,1,1,1,1,0,1,1,1,1
675263,1,1,1,1,1,1,1,1,1,0
675600,1,1,1,0,1,1,1,1,1,1
675852,1,1,1,1,1,0,1,1,1,1
676474,0,1,1,1,1,1,1,1,1,1
676723,1,1,1,1,1,1,1,1,1,0
676724,1,1,1,1,1,1,0,1,1,1
677414,1,1,1,1,1,1,0,1,1,1
677734,1,1,1,1,1,0,1,1,1,1
677867,1,0,1,1,1,1,1,1,1,1
677962,1,1,1,1,1,1,1,1,0,1
678047,1,1,1,1,1,1,1,0,1,1
678095,1,1,0,1,1,1,1,1,1,1
678136,1,1,1,1,1,1,1,1,1,0
678353,1,1,0,1,1,1,1,1,1,1
678370,1,1,1,1,1,1,1,1,0,1
678560,1,1,1,1,1,1,1,0,1,1
678718,1,1,1,1,1,1,1,1,1,0
678840,1,0,1,1,1,1,1,1,1,1
679181,1,1,1,1,1,1,1,0,1,1
679669,1,1,1,1,1,1,1,0,1,1
680420,1,1,1,1,1,1,1,1,0,1
680425,1,1,1,1,1,1,1,0,1,1
680826,1,1,1,1,1,1,0,1,1,1
680882,1,1,1,1,1,1,0,1,1,1
680910,1,1,0,1,1,1,1,1,1,1
681904,1,1,1,1,1,1,1,1,0,1
682426,1,1,1,1,1,1,1,1,1,0
682734,1,1,1,0,1,1,1,1,1,1
682859,1,1,1,1,1,1,1,1,1,0
682864,1,1,1,1,1,0,1,1,1,1
682873,1,1,0,1,1,1,1,1,1,1
683405,1,0,1,1,1,1,1,1,1,1
683709,1,1,1,1,1,0,1,1,1,1
684020,1,1,1,1,1,1,1,1,0,1
684281,1,1,1,1,0,1,1,1,1,1
684463,1,1,1,1,1,1,1,0,1,1
685234,1,1,1,1,1,1,0,1,1,1
685524,1,1,1,1,1,0,1,1,1,1
685694,1,1,1,1,0,1,1,1,1,1
685697,1,1,0,1,1,1,1,1,1,1
686041,1,1,1,1,1,1,1,0,1,1
686284,1,1,0,1,1,1,1,1,1,1
687050,1,1,1,1,1,0,1,1,1,1
687134,1,0,1,1,1,1,1,1,1,1
687146,1,1,1,0,1,1,1,1,1,1
687162,1,1,1,1,1,1,1,0,1,1
687313,0,1,1,1,1,1,1,1,1,1
687683,1,1,1,1,1,1,1,0,1,1
687794,1,1,1,1,1,1,1,1,0,1
687861,1,1,1,1,0,1,1,1,1,1
688112,1,1,1,0,1,1,1,1,1,1
688420,1,0,1,1,1,1,1,1,1,1
688533,1,1,0,1,1,1,1,1,1,1
688734,1,1,1,1,0,1,1,1,1,1
688740,1,1,0,1,1,1,1,1,1,1
688865,1,1,1,1,1,1,0,1,1,1
688976,1,1,1,1,1,1,1,1,0,1
689170,1,0,1,1,1,1,1,1,1,1
689297,1,1,1,1,1,1,0,1,1,1
689413,0,1,1,1,1,1,1,1,1,1
689461,1,1,1,1,1,1,1,1,1,0
689589,1,1,1,1,1,1,1,1,0,1
689665,1,1,0,1,1,1,1,1,1,1
689792,1,1,1,1,1,1,0,1,1,1
689808,0,1,1,1,1,1,1,1,1,1
689883,1,1,1,1,1,1,1,1,0,1
690162,1,1,1,1,1,1,0,1,1,1
690405,1,1,1,1,1,0,1,1,1,1
690456,1,1,0,1,1,1,1,1,1,1
690620,1,1,1,1,1,1,1,1,1,0
690689,0,1,1,1,1,1,1,1,1,1
691887,0,1,1,1,1,1,1,1,1,1
692903,1,1,1,1,1,1,0,1,1,1
693013,1,1,1,1,1,1,1,0,1,1
693138,1,1,1,1,1,0,1,1,1,1
693192,1,1,1,1,1,1,1,1,1,0
693692,1,1,1,1,1,1,0,1,1,1
694110,1,1,0,1,1,1,1,1,1,1
694139,1,1,1,1,1,0,1,1,1,1
694412,1,1,1,1,1,1,1,0,1,1
694512,1,1,1,1,1,1,1,0,1,1
694521,1,1,1,1,1,1,1,0,1,1
694626,1,1,1,1,1,0,1,1,1,1
694774,1,1,1,1,1,1,1,0,1,1
694775,1,1,1,1,1,0,1,1,1,1
695297,1,1,1,1,0,1,1,1,1,1
695362,1,0,1,1,1,1,1,1,1,1
695454,1,1,0,1,1,1,1,1,1,1
695587,1,1,1,1,1,0,1,1,1,1
695924,0,1,1,1,1,1,1,1,1,1
696090,1,1,1,1,1,1,0,1,1,1
696332,1,1,1,0,1,1,1,1,1,1
696611,1,1,1,1,1,1,1,1,1,0
697417,1,1,0,1,1,1,1,1,1,1
697725,1,1,1,0,1,1,1,1,1,1
697754,1,1,1,1,1,1,0,1,1,1
697955,1,1,1,1,1,1,1,1,0,1
697959,1,0,1,1,1,1,1,1,1,1
698385,1,1,0,1,1,1,1,1,1,1
698517,1,1,1,1,1,1,1,0,1,1
698650,1,0,1,1,1,1,1,1,1,1
698812,1,1,1,1,1,0,1,1,1,1
698936,1,1,1,1,1,1,1,1,0,1
699285,1,1,1,1,0,1,1,1,1,1
699323,1,1,1,1,1,1,1,0,1,1
699920,1,1,1,1,0,1,1,1,1,1
700002,1,1,1,0,1,1,1,1,1,1
700160,1,1,1,1,0,1,1,1,1,1
700232,1,1,1,1,1,1,1,1,1,0
700257,1,1,1,1,1,0,1,1,1,1
700430,1,1,1,1,1,0,1,1,1,1
700535,1,1,1,1,1,1,0,1,1,1
701231,1,0,1,1,1,1,1,1,1,1
701358,1,1,0,1,1,1,1,1,1,1
701829,1,1,1,1,1,0,1,1,1,1
701926,1,1,1,1,1,0,1,1,1,1
702086,1,1,1,1,1,1,1,1,1,0
702167,1,0,1,1,1,1,1,1,1,1
702293,1,1,1,0,1,1,1,1,1,1
703794,1,1,1,1,1,1,1,1,0,1
703845,1,1,1,1,1,1,1,0,1,1
704039,1,1,1,1,1,1,1,1,0,1
704554,1,1,1,1,1,1,0,1,1,1
704559,1,1,1,1,1,1,1,1,0,1
704606,1,1,1,0,1,1,1,1,1,1
704693,1,1,1,1,1,0,1,1,1,1
704728,1,1,1,1,1,1,1,1,0,1
704921,1,0,1,1,1,1,1,1,1,1
705038,1,1,1,0,1,1,1,1,1,1
705151,1,1,1,1,1,1,1,1,1,0
705159,1,1,1,1,1,1,1,1,1,0
705481,1,1,1,1,1,1,0,1,1,1
705712,1,1,1,1,1,1,1,1,0,1
705903,1,1,1,1,1,0,1,1,1,1
706087,1,1,1,1,1,1,1,1,1,0
706189,0,1,1,1,1,1,1,1,1,1
706429,0,1,1,1,1,1,1,1,1,1
706604,1,1,1,1,1,0,1,1,1,1
706804,1,1,0,1,1,1,1,1,1,1
707158,1,1,1,0,1,1,1,1,1,1
707209,1,1,1,1,1,0,1,1,1,1
707219,1,1,1,1,1,1,1,1,1,0
707428,1,1,1,1,1,1,1,0,1,1
707480,1,1,1,1,1,1,1,1,0,1
707546,1,1,1,0,1,1,1,1,1,1
707713,1,1,1,1,1,0,1,1,1,1
707741,1,1,1,0,1,1,1,1,1,1
708321,1,1,1,1,1,1,1,1,1,0
708483,1,1,1,1,1,1,1,0,1,1
708770,1,0,1,1,1,1,1,1,1,1
708811,1,1,1,1,1,0,1,1,1,1
709300,0,1,1,1,1,1,1,1,1,1
710001,1,1,1,1,1,1,1,0,1,1
710199,0,1,1,1,1,1,1,1,1,1
710377,0,1,1,1,1,1,1,1,1,1
710397,1,1,1,1,1,1,1,0,1,1
710948,1,0,1,1,1,1,1,1,1,1
710964,0,1,1,1,1,1,1,1,1,1
711452,1,1,1,1,1,1,0,1,1,1
711503,1,1,1,1,1,1,1,1,1,0
711621,1,1,1,1,0,1,1,1,1,1
711862,1,1,1,0,1,1,1,1,1,1
712252,1,1,1,1,1,1,1,1,1,0
712264,1,1,1,1,1,0,1,1,1,1
712388,1,1,1,1,1,1,1,0,1,1
712608,1,1,1,1,1,1,0,1,1,1
712690,1,1,1,1,1,1,1,1,0,1
712946,1,1,1,1,1,1,0,1,1,1
713186,1,1,1,0,1,1,1,1,1,1
713261,0,1,1,1,1,1,1,1,1,1
713611,1,1,1,1,0,1,1,1,1,1
714076,1,1,1,1,1,1,1,1,0,1
714244,1,1,1,1,1,0,1,1,1,1
714301,1,1,1,1,1,1,0,1,1,1
714324,1,1,1,1,0,1,1,1,1,1
714341,1,1,1,1,1,0,1,1,1,1
714417,0,1,1,1,1,1,1,1,1,1
